year,county_full,amount,name,state,lat,lon,change
2020,"MADISON COUNTY, VA",850,Madison County,VA,38.412059,-78.276961,611
2022,"MADISON COUNTY, VA",0,Madison County,VA,38.412059,-78.276961,-850
2012,"MADISON PARISH, LA",0,Madison Parish,LA,32.346878,-91.231932,NA
2016,"MADISON PARISH, LA",175,Madison Parish,LA,32.346878,-91.231932,175
2020,"MADISON PARISH, LA",272,Madison Parish,LA,32.346878,-91.231932,97
2022,"MADISON PARISH, LA",100,Madison Parish,LA,32.346878,-91.231932,-172
2012,"MAGOFFIN COUNTY, KY",0,Magoffin County,KY,37.698983,-83.069721,NA
2016,"MAGOFFIN COUNTY, KY",0,Magoffin County,KY,37.698983,-83.069721,0
2020,"MAGOFFIN COUNTY, KY",100,Magoffin County,KY,37.698983,-83.069721,100
2022,"MAGOFFIN COUNTY, KY",0,Magoffin County,KY,37.698983,-83.069721,-100
2012,"MAHASKA COUNTY, IA",310,Mahaska County,IA,41.330797,-92.636366,NA
2016,"MAHASKA COUNTY, IA",200,Mahaska County,IA,41.330797,-92.636366,-110
2020,"MAHASKA COUNTY, IA",562,Mahaska County,IA,41.330797,-92.636366,362
2022,"MAHASKA COUNTY, IA",0,Mahaska County,IA,41.330797,-92.636366,-562
2012,"MAHNOMEN COUNTY, MN",0,Mahnomen County,MN,47.328387,-95.811089,NA
2016,"MAHNOMEN COUNTY, MN",0,Mahnomen County,MN,47.328387,-95.811089,0
2020,"MAHNOMEN COUNTY, MN",0,Mahnomen County,MN,47.328387,-95.811089,0
2022,"MAHNOMEN COUNTY, MN",0,Mahnomen County,MN,47.328387,-95.811089,0
2012,"MAHONING COUNTY, OH",592,Mahoning County,OH,41.01088,-80.770396,NA
2016,"MAHONING COUNTY, OH",1241,Mahoning County,OH,41.01088,-80.770396,649
2020,"MAHONING COUNTY, OH",645,Mahoning County,OH,41.01088,-80.770396,-596
2022,"MAHONING COUNTY, OH",400,Mahoning County,OH,41.01088,-80.770396,-245
2012,"MAJOR COUNTY, OK",45,Major County,OK,36.313119,-98.542015,NA
2016,"MAJOR COUNTY, OK",0,Major County,OK,36.313119,-98.542015,-45
2020,"MAJOR COUNTY, OK",0,Major County,OK,36.313119,-98.542015,0
2022,"MAJOR COUNTY, OK",0,Major County,OK,36.313119,-98.542015,0
2012,"MALHEUR COUNTY, OR",345,Malheur County,OR,43.188625,-117.603191,NA
2016,"MALHEUR COUNTY, OR",650,Malheur County,OR,43.188625,-117.603191,305
2020,"MALHEUR COUNTY, OR",177,Malheur County,OR,43.188625,-117.603191,-473
2022,"MALHEUR COUNTY, OR",300,Malheur County,OR,43.188625,-117.603191,123
2012,"MANASSAS CITY, VA",173,Manassas city,VA,38.746808,-77.482633,NA
2016,"MANASSAS CITY, VA",50,Manassas city,VA,38.746808,-77.482633,-123
2020,"MANASSAS CITY, VA",100,Manassas city,VA,38.746808,-77.482633,50
2022,"MANASSAS CITY, VA",360.54,Manassas city,VA,38.746808,-77.482633,260.54
2012,"MANASSAS PARK CITY, VA",0,Manassas Park city,VA,38.769398,-77.442323,NA
2016,"MANASSAS PARK CITY, VA",0,Manassas Park city,VA,38.769398,-77.442323,0
2020,"MANASSAS PARK CITY, VA",0,Manassas Park city,VA,38.769398,-77.442323,0
2022,"MANASSAS PARK CITY, VA",0,Manassas Park city,VA,38.769398,-77.442323,0
2012,"MANATEE COUNTY, FL",450,Manatee County,FL,27.475556,-82.393144,NA
2016,"MANATEE COUNTY, FL",1083,Manatee County,FL,27.475556,-82.393144,633
2020,"MANATEE COUNTY, FL",3302,Manatee County,FL,27.475556,-82.393144,2219
2022,"MANATEE COUNTY, FL",1878,Manatee County,FL,27.475556,-82.393144,-1424
2012,"MANATÍ MUNICIPIO, PR",0,Manatí Municipio,PR,18.444646,-66.492884,NA
2016,"MANATÍ MUNICIPIO, PR",0,Manatí Municipio,PR,18.444646,-66.492884,0
2020,"MANATÍ MUNICIPIO, PR",0,Manatí Municipio,PR,18.444646,-66.492884,0
2022,"MANATÍ MUNICIPIO, PR",0,Manatí Municipio,PR,18.444646,-66.492884,0
2012,"MANISTEE COUNTY, MI",0,Manistee County,MI,44.245268,-86.327537,NA
2016,"MANISTEE COUNTY, MI",0,Manistee County,MI,44.245268,-86.327537,0
2020,"MANISTEE COUNTY, MI",1655,Manistee County,MI,44.245268,-86.327537,1655
2022,"MANISTEE COUNTY, MI",0,Manistee County,MI,44.245268,-86.327537,-1655
2012,"MANITOWOC COUNTY, WI",390,Manitowoc County,WI,44.156137,-87.577352,NA
2016,"MANITOWOC COUNTY, WI",0,Manitowoc County,WI,44.156137,-87.577352,-390
2020,"MANITOWOC COUNTY, WI",950,Manitowoc County,WI,44.156137,-87.577352,950
2022,"MANITOWOC COUNTY, WI",250,Manitowoc County,WI,44.156137,-87.577352,-700
2012,"MARATHON COUNTY, WI",569,Marathon County,WI,44.898036,-89.757823,NA
2016,"MARATHON COUNTY, WI",300,Marathon County,WI,44.898036,-89.757823,-269
2020,"MARATHON COUNTY, WI",0,Marathon County,WI,44.898036,-89.757823,-300
2022,"MARATHON COUNTY, WI",100,Marathon County,WI,44.898036,-89.757823,100
2012,"MARENGO COUNTY, AL",0,Marengo County,AL,32.247591,-87.791091,NA
2016,"MARENGO COUNTY, AL",650,Marengo County,AL,32.247591,-87.791091,650
2020,"MARENGO COUNTY, AL",1800,Marengo County,AL,32.247591,-87.791091,1150
2022,"MARENGO COUNTY, AL",1250,Marengo County,AL,32.247591,-87.791091,-550
2012,"MARICAO MUNICIPIO, PR",0,Maricao Municipio,PR,18.173956,-66.935547,NA
2016,"MARICAO MUNICIPIO, PR",0,Maricao Municipio,PR,18.173956,-66.935547,0
2020,"MARICAO MUNICIPIO, PR",0,Maricao Municipio,PR,18.173956,-66.935547,0
2022,"MARICAO MUNICIPIO, PR",0,Maricao Municipio,PR,18.173956,-66.935547,0
2012,"MARICOPA COUNTY, AZ",16307.5,Maricopa County,AZ,33.345176,-112.49893,NA
2016,"MARICOPA COUNTY, AZ",16619,Maricopa County,AZ,33.345176,-112.49893,311.5
2020,"MARICOPA COUNTY, AZ",27145.23,Maricopa County,AZ,33.345176,-112.49893,10526.23
2022,"MARICOPA COUNTY, AZ",19915.7,Maricopa County,AZ,33.345176,-112.49893,-7229.529999999999
2012,"MARIES COUNTY, MO",0,Maries County,MO,38.162615,-91.923601,NA
2016,"MARIES COUNTY, MO",0,Maries County,MO,38.162615,-91.923601,0
2020,"MARIES COUNTY, MO",105,Maries County,MO,38.162615,-91.923601,105
2022,"MARIES COUNTY, MO",0,Maries County,MO,38.162615,-91.923601,-105
2012,"MARIN COUNTY, CA",1044,Marin County,CA,38.051367,-122.746396,NA
2016,"MARIN COUNTY, CA",1381,Marin County,CA,38.051367,-122.746396,337
2020,"MARIN COUNTY, CA",1450,Marin County,CA,38.051367,-122.746396,69
2022,"MARIN COUNTY, CA",1652.54,Marin County,CA,38.051367,-122.746396,202.53999999999996
2012,"MARINETTE COUNTY, WI",32,Marinette County,WI,45.346899,-87.991198,NA
2016,"MARINETTE COUNTY, WI",253,Marinette County,WI,45.346899,-87.991198,221
2020,"MARINETTE COUNTY, WI",275,Marinette County,WI,45.346899,-87.991198,22
2022,"MARINETTE COUNTY, WI",0,Marinette County,WI,45.346899,-87.991198,-275
2012,"MARION COUNTY, AL",73,Marion County,AL,34.138219,-87.881551,NA
2016,"MARION COUNTY, AL",0,Marion County,AL,34.138219,-87.881551,-73
2020,"MARION COUNTY, AL",0,Marion County,AL,34.138219,-87.881551,0
2022,"MARION COUNTY, AL",0,Marion County,AL,34.138219,-87.881551,0
2012,"MARION COUNTY, AR",211,Marion County,AR,36.266664,-92.678577,NA
2016,"MARION COUNTY, AR",0,Marion County,AR,36.266664,-92.678577,-211
2020,"MARION COUNTY, AR",0,Marion County,AR,36.266664,-92.678577,0
2022,"MARION COUNTY, AR",0,Marion County,AR,36.266664,-92.678577,0
2012,"MARION COUNTY, FL",4405,Marion County,FL,29.202805,-82.0431,NA
2016,"MARION COUNTY, FL",1544,Marion County,FL,29.202805,-82.0431,-2861
2020,"MARION COUNTY, FL",2403,Marion County,FL,29.202805,-82.0431,859
2022,"MARION COUNTY, FL",680,Marion County,FL,29.202805,-82.0431,-1723
2012,"MARION COUNTY, GA",0,Marion County,GA,32.359312,-84.528735,NA
2016,"MARION COUNTY, GA",0,Marion County,GA,32.359312,-84.528735,0
2020,"MARION COUNTY, GA",0,Marion County,GA,32.359312,-84.528735,0
2022,"MARION COUNTY, GA",0,Marion County,GA,32.359312,-84.528735,0
2012,"MARION COUNTY, IA",0,Marion County,IA,41.331433,-93.093868,NA
2016,"MARION COUNTY, IA",178,Marion County,IA,41.331433,-93.093868,178
2020,"MARION COUNTY, IA",455,Marion County,IA,41.331433,-93.093868,277
2022,"MARION COUNTY, IA",0,Marion County,IA,41.331433,-93.093868,-455
2012,"MARION COUNTY, IL",100,Marion County,IL,38.648236,-88.920362,NA
2016,"MARION COUNTY, IL",0,Marion County,IL,38.648236,-88.920362,-100
2020,"MARION COUNTY, IL",514,Marion County,IL,38.648236,-88.920362,514
2022,"MARION COUNTY, IL",430,Marion County,IL,38.648236,-88.920362,-84
2012,"MARION COUNTY, IN",2706,Marion County,IN,39.782976,-86.135794,NA
2016,"MARION COUNTY, IN",2505,Marion County,IN,39.782976,-86.135794,-201
2020,"MARION COUNTY, IN",4329.04,Marion County,IN,39.782976,-86.135794,1824.04
2022,"MARION COUNTY, IN",3227.36,Marion County,IN,39.782976,-86.135794,-1101.6799999999998
2012,"MARION COUNTY, KS",314,Marion County,KS,38.359647,-97.102771,NA
2016,"MARION COUNTY, KS",0,Marion County,KS,38.359647,-97.102771,-314
2020,"MARION COUNTY, KS",0,Marion County,KS,38.359647,-97.102771,0
2022,"MARION COUNTY, KS",30,Marion County,KS,38.359647,-97.102771,30
2012,"MARION COUNTY, KY",0,Marion County,KY,37.552604,-85.268959,NA
2016,"MARION COUNTY, KY",0,Marion County,KY,37.552604,-85.268959,0
2020,"MARION COUNTY, KY",0,Marion County,KY,37.552604,-85.268959,0
2022,"MARION COUNTY, KY",100,Marion County,KY,37.552604,-85.268959,100
2012,"MARION COUNTY, MO",0,Marion County,MO,39.807538,-91.635379,NA
2016,"MARION COUNTY, MO",39,Marion County,MO,39.807538,-91.635379,39
2020,"MARION COUNTY, MO",200,Marion County,MO,39.807538,-91.635379,161
2022,"MARION COUNTY, MO",355,Marion County,MO,39.807538,-91.635379,155
2012,"MARION COUNTY, MS",100,Marion County,MS,31.230167,-89.821712,NA
2016,"MARION COUNTY, MS",250,Marion County,MS,31.230167,-89.821712,150
2020,"MARION COUNTY, MS",560,Marion County,MS,31.230167,-89.821712,310
2022,"MARION COUNTY, MS",965,Marion County,MS,31.230167,-89.821712,405
2012,"MARION COUNTY, OH",335,Marion County,OH,40.588034,-83.168803,NA
2016,"MARION COUNTY, OH",500,Marion County,OH,40.588034,-83.168803,165
2020,"MARION COUNTY, OH",700,Marion County,OH,40.588034,-83.168803,200
2022,"MARION COUNTY, OH",0,Marion County,OH,40.588034,-83.168803,-700
2012,"MARION COUNTY, OR",720,Marion County,OR,44.900898,-122.57626,NA
2016,"MARION COUNTY, OR",998,Marion County,OR,44.900898,-122.57626,278
2020,"MARION COUNTY, OR",1887,Marion County,OR,44.900898,-122.57626,889
2022,"MARION COUNTY, OR",1326,Marion County,OR,44.900898,-122.57626,-561
2012,"MARION COUNTY, SC",0,Marion County,SC,34.08362,-79.354001,NA
2016,"MARION COUNTY, SC",54,Marion County,SC,34.08362,-79.354001,54
2020,"MARION COUNTY, SC",0,Marion County,SC,34.08362,-79.354001,-54
2022,"MARION COUNTY, SC",0,Marion County,SC,34.08362,-79.354001,0
2012,"MARION COUNTY, TN",0,Marion County,TN,35.133422,-85.618399,NA
2016,"MARION COUNTY, TN",0,Marion County,TN,35.133422,-85.618399,0
2020,"MARION COUNTY, TN",750,Marion County,TN,35.133422,-85.618399,750
2022,"MARION COUNTY, TN",350,Marion County,TN,35.133422,-85.618399,-400
2012,"MARION COUNTY, TX",300,Marion County,TX,32.798182,-94.356853,NA
2016,"MARION COUNTY, TX",0,Marion County,TX,32.798182,-94.356853,-300
2020,"MARION COUNTY, TX",55,Marion County,TX,32.798182,-94.356853,55
2022,"MARION COUNTY, TX",300,Marion County,TX,32.798182,-94.356853,245
2012,"MARION COUNTY, WV",400,Marion County,WV,39.505839,-80.243402,NA
2016,"MARION COUNTY, WV",100,Marion County,WV,39.505839,-80.243402,-300
2020,"MARION COUNTY, WV",1550,Marion County,WV,39.505839,-80.243402,1450
2022,"MARION COUNTY, WV",105,Marion County,WV,39.505839,-80.243402,-1445
2012,"MARIPOSA COUNTY, CA",0,Mariposa County,CA,37.574343,-119.911721,NA
2016,"MARIPOSA COUNTY, CA",0,Mariposa County,CA,37.574343,-119.911721,0
2020,"MARIPOSA COUNTY, CA",0,Mariposa County,CA,37.574343,-119.911721,0
2022,"MARIPOSA COUNTY, CA",0,Mariposa County,CA,37.574343,-119.911721,0
2012,"MARLBORO COUNTY, SC",0,Marlboro County,SC,34.60167,-79.679435,NA
2016,"MARLBORO COUNTY, SC",0,Marlboro County,SC,34.60167,-79.679435,0
2020,"MARLBORO COUNTY, SC",0,Marlboro County,SC,34.60167,-79.679435,0
2022,"MARLBORO COUNTY, SC",0,Marlboro County,SC,34.60167,-79.679435,0
2012,"MARQUETTE COUNTY, MI",302,Marquette County,MI,46.656596,-87.584028,NA
2016,"MARQUETTE COUNTY, MI",480,Marquette County,MI,46.656596,-87.584028,178
2020,"MARQUETTE COUNTY, MI",0,Marquette County,MI,46.656596,-87.584028,-480
2022,"MARQUETTE COUNTY, MI",450,Marquette County,MI,46.656596,-87.584028,450
2012,"MARQUETTE COUNTY, WI",0,Marquette County,WI,43.826053,-89.409095,NA
2016,"MARQUETTE COUNTY, WI",0,Marquette County,WI,43.826053,-89.409095,0
2020,"MARQUETTE COUNTY, WI",0,Marquette County,WI,43.826053,-89.409095,0
2022,"MARQUETTE COUNTY, WI",0,Marquette County,WI,43.826053,-89.409095,0
2012,"MARSHALL COUNTY, AL",0,Marshall County,AL,34.309564,-86.321668,NA
2016,"MARSHALL COUNTY, AL",308,Marshall County,AL,34.309564,-86.321668,308
2020,"MARSHALL COUNTY, AL",276,Marshall County,AL,34.309564,-86.321668,-32
2022,"MARSHALL COUNTY, AL",600.18,Marshall County,AL,34.309564,-86.321668,324.17999999999995
2012,"MARSHALL COUNTY, IA",0,Marshall County,IA,42.0417,-92.981403,NA
2016,"MARSHALL COUNTY, IA",50,Marshall County,IA,42.0417,-92.981403,50
2020,"MARSHALL COUNTY, IA",250,Marshall County,IA,42.0417,-92.981403,200
2022,"MARSHALL COUNTY, IA",0,Marshall County,IA,42.0417,-92.981403,-250
2012,"MARSHALL COUNTY, IL",141,Marshall County,IL,41.031119,-89.342371,NA
2016,"MARSHALL COUNTY, IL",0,Marshall County,IL,41.031119,-89.342371,-141
2020,"MARSHALL COUNTY, IL",0,Marshall County,IL,41.031119,-89.342371,0
2022,"MARSHALL COUNTY, IL",0,Marshall County,IL,41.031119,-89.342371,0
2012,"MARSHALL COUNTY, IN",121,Marshall County,IN,41.325003,-86.269036,NA
2016,"MARSHALL COUNTY, IN",750,Marshall County,IN,41.325003,-86.269036,629
2020,"MARSHALL COUNTY, IN",451,Marshall County,IN,41.325003,-86.269036,-299
2022,"MARSHALL COUNTY, IN",195,Marshall County,IN,41.325003,-86.269036,-256
2012,"MARSHALL COUNTY, KS",0,Marshall County,KS,39.782709,-96.521243,NA
2016,"MARSHALL COUNTY, KS",0,Marshall County,KS,39.782709,-96.521243,0
2020,"MARSHALL COUNTY, KS",105,Marshall County,KS,39.782709,-96.521243,105
2022,"MARSHALL COUNTY, KS",0,Marshall County,KS,39.782709,-96.521243,-105
2012,"MARSHALL COUNTY, KY",0,Marshall County,KY,36.882017,-88.332752,NA
2016,"MARSHALL COUNTY, KY",100,Marshall County,KY,36.882017,-88.332752,100
2020,"MARSHALL COUNTY, KY",150,Marshall County,KY,36.882017,-88.332752,50
2022,"MARSHALL COUNTY, KY",100,Marshall County,KY,36.882017,-88.332752,-50
2012,"MARSHALL COUNTY, MN",65,Marshall County,MN,48.362728,-96.357761,NA
2016,"MARSHALL COUNTY, MN",50,Marshall County,MN,48.362728,-96.357761,-15
2020,"MARSHALL COUNTY, MN",0,Marshall County,MN,48.362728,-96.357761,-50
2022,"MARSHALL COUNTY, MN",0,Marshall County,MN,48.362728,-96.357761,0
2012,"MARSHALL COUNTY, MS",300,Marshall County,MS,34.76619,-89.504231,NA
2016,"MARSHALL COUNTY, MS",0,Marshall County,MS,34.76619,-89.504231,-300
2020,"MARSHALL COUNTY, MS",0,Marshall County,MS,34.76619,-89.504231,0
2022,"MARSHALL COUNTY, MS",0,Marshall County,MS,34.76619,-89.504231,0
2012,"MARSHALL COUNTY, OK",173,Marshall County,OK,34.027007,-96.770533,NA
2016,"MARSHALL COUNTY, OK",0,Marshall County,OK,34.027007,-96.770533,-173
2020,"MARSHALL COUNTY, OK",0,Marshall County,OK,34.027007,-96.770533,0
2022,"MARSHALL COUNTY, OK",0,Marshall County,OK,34.027007,-96.770533,0
2012,"MARSHALL COUNTY, SD",0,Marshall County,SD,45.737044,-97.58087,NA
2016,"MARSHALL COUNTY, SD",0,Marshall County,SD,45.737044,-97.58087,0
2020,"MARSHALL COUNTY, SD",0,Marshall County,SD,45.737044,-97.58087,0
2022,"MARSHALL COUNTY, SD",0,Marshall County,SD,45.737044,-97.58087,0
2012,"MARSHALL COUNTY, TN",300,Marshall County,TN,35.468343,-86.765865,NA
2016,"MARSHALL COUNTY, TN",375,Marshall County,TN,35.468343,-86.765865,75
2020,"MARSHALL COUNTY, TN",0,Marshall County,TN,35.468343,-86.765865,-375
2022,"MARSHALL COUNTY, TN",50,Marshall County,TN,35.468343,-86.765865,50
2012,"MARSHALL COUNTY, WV",0,Marshall County,WV,39.854426,-80.671794,NA
2016,"MARSHALL COUNTY, WV",0,Marshall County,WV,39.854426,-80.671794,0
2020,"MARSHALL COUNTY, WV",50,Marshall County,WV,39.854426,-80.671794,50
2022,"MARSHALL COUNTY, WV",75,Marshall County,WV,39.854426,-80.671794,25
2012,"MARTIN COUNTY, FL",8503,Martin County,FL,27.083604,-80.398201,NA
2016,"MARTIN COUNTY, FL",1915,Martin County,FL,27.083604,-80.398201,-6588
2020,"MARTIN COUNTY, FL",6000,Martin County,FL,27.083604,-80.398201,4085
2022,"MARTIN COUNTY, FL",750,Martin County,FL,27.083604,-80.398201,-5250
2012,"MARTIN COUNTY, IN",0,Martin County,IN,38.705322,-86.801847,NA
2016,"MARTIN COUNTY, IN",100,Martin County,IN,38.705322,-86.801847,100
2020,"MARTIN COUNTY, IN",0,Martin County,IN,38.705322,-86.801847,-100
2022,"MARTIN COUNTY, IN",0,Martin County,IN,38.705322,-86.801847,0
2012,"MARTIN COUNTY, KY",0,Martin County,KY,37.796774,-82.506623,NA
2016,"MARTIN COUNTY, KY",0,Martin County,KY,37.796774,-82.506623,0
2020,"MARTIN COUNTY, KY",0,Martin County,KY,37.796774,-82.506623,0
2022,"MARTIN COUNTY, KY",0,Martin County,KY,37.796774,-82.506623,0
2012,"MARTIN COUNTY, MN",100,Martin County,MN,43.677173,-94.547096,NA
2016,"MARTIN COUNTY, MN",50,Martin County,MN,43.677173,-94.547096,-50
2020,"MARTIN COUNTY, MN",0,Martin County,MN,43.677173,-94.547096,-50
2022,"MARTIN COUNTY, MN",250,Martin County,MN,43.677173,-94.547096,250
2012,"MARTIN COUNTY, NC",0,Martin County,NC,35.847301,-77.119602,NA
2016,"MARTIN COUNTY, NC",0,Martin County,NC,35.847301,-77.119602,0
2020,"MARTIN COUNTY, NC",100,Martin County,NC,35.847301,-77.119602,100
2022,"MARTIN COUNTY, NC",0,Martin County,NC,35.847301,-77.119602,-100
2012,"MARTIN COUNTY, TX",0,Martin County,TX,32.30983,-101.961836,NA
2016,"MARTIN COUNTY, TX",200,Martin County,TX,32.30983,-101.961836,200
2020,"MARTIN COUNTY, TX",0,Martin County,TX,32.30983,-101.961836,-200
2022,"MARTIN COUNTY, TX",0,Martin County,TX,32.30983,-101.961836,0
2012,"MARTINSVILLE CITY, VA",0,Martinsville city,VA,36.683527,-79.863647,NA
2016,"MARTINSVILLE CITY, VA",0,Martinsville city,VA,36.683527,-79.863647,0
2020,"MARTINSVILLE CITY, VA",0,Martinsville city,VA,36.683527,-79.863647,0
2022,"MARTINSVILLE CITY, VA",0,Martinsville city,VA,36.683527,-79.863647,0
2012,"MASON COUNTY, IL",0,Mason County,IL,40.236993,-89.913575,NA
2016,"MASON COUNTY, IL",201,Mason County,IL,40.236993,-89.913575,201
2020,"MASON COUNTY, IL",175,Mason County,IL,40.236993,-89.913575,-26
2022,"MASON COUNTY, IL",0,Mason County,IL,40.236993,-89.913575,-175
2012,"MASON COUNTY, KY",32,Mason County,KY,38.594137,-83.828125,NA
2016,"MASON COUNTY, KY",0,Mason County,KY,38.594137,-83.828125,-32
2020,"MASON COUNTY, KY",140,Mason County,KY,38.594137,-83.828125,140
2022,"MASON COUNTY, KY",0,Mason County,KY,38.594137,-83.828125,-140
2012,"MASON COUNTY, MI",278,Mason County,MI,43.957196,-86.442937,NA
2016,"MASON COUNTY, MI",0,Mason County,MI,43.957196,-86.442937,-278
2020,"MASON COUNTY, MI",0,Mason County,MI,43.957196,-86.442937,0
2022,"MASON COUNTY, MI",0,Mason County,MI,43.957196,-86.442937,0
2012,"MASON COUNTY, TX",0,Mason County,TX,30.703916,-99.237302,NA
2016,"MASON COUNTY, TX",50,Mason County,TX,30.703916,-99.237302,50
2020,"MASON COUNTY, TX",51,Mason County,TX,30.703916,-99.237302,1
2022,"MASON COUNTY, TX",0,Mason County,TX,30.703916,-99.237302,-51
2012,"MASON COUNTY, WA",549,Mason County,WA,47.350832,-123.173103,NA
2016,"MASON COUNTY, WA",1315,Mason County,WA,47.350832,-123.173103,766
2020,"MASON COUNTY, WA",905,Mason County,WA,47.350832,-123.173103,-410
2022,"MASON COUNTY, WA",335,Mason County,WA,47.350832,-123.173103,-570
2012,"MASON COUNTY, WV",0,Mason County,WV,38.770914,-82.029006999999993,NA
2016,"MASON COUNTY, WV",0,Mason County,WV,38.770914,-82.029006999999993,0
2020,"MASON COUNTY, WV",0,Mason County,WV,38.770914,-82.029006999999993,0
2022,"MASON COUNTY, WV",0,Mason County,WV,38.770914,-82.029006999999993,0
2012,"MASSAC COUNTY, IL",350,Massac County,IL,37.216119,-88.705658,NA
2016,"MASSAC COUNTY, IL",0,Massac County,IL,37.216119,-88.705658,-350
2020,"MASSAC COUNTY, IL",30,Massac County,IL,37.216119,-88.705658,30
2022,"MASSAC COUNTY, IL",0,Massac County,IL,37.216119,-88.705658,-30
2012,"MATAGORDA COUNTY, TX",56,Matagorda County,TX,28.77476,-96.001532,NA
2016,"MATAGORDA COUNTY, TX",174,Matagorda County,TX,28.77476,-96.001532,118
2020,"MATAGORDA COUNTY, TX",100,Matagorda County,TX,28.77476,-96.001532,-74
2022,"MATAGORDA COUNTY, TX",0,Matagorda County,TX,28.77476,-96.001532,-100
2012,"MATANUSKA-SUSITNA BOROUGH, AK",1424,Matanusk-Susitna Borough,AK,62.265626,-149.503993,NA
2016,"MATANUSKA-SUSITNA BOROUGH, AK",3321,Matanusk-Susitna Borough,AK,62.265626,-149.503993,1897
2020,"MATANUSKA-SUSITNA BOROUGH, AK",2344,Matanusk-Susitna Borough,AK,62.265626,-149.503993,-977
2022,"MATANUSKA-SUSITNA BOROUGH, AK",1210,Matanusk-Susitna Borough,AK,62.265626,-149.503993,-1134
2012,"MATHEWS COUNTY, VA",56,Mathews County,VA,37.425348,-76.268808,NA
2016,"MATHEWS COUNTY, VA",0,Mathews County,VA,37.425348,-76.268808,-56
2020,"MATHEWS COUNTY, VA",0,Mathews County,VA,37.425348,-76.268808,0
2022,"MATHEWS COUNTY, VA",0,Mathews County,VA,37.425348,-76.268808,0
2012,"MAUI COUNTY, HI",64,Maui County,HI,20.855931000000002,-156.60155,NA
2016,"MAUI COUNTY, HI",266,Maui County,HI,20.855931000000002,-156.60155,202
2020,"MAUI COUNTY, HI",100,Maui County,HI,20.855931000000002,-156.60155,-166
2022,"MAUI COUNTY, HI",250,Maui County,HI,20.855931000000002,-156.60155,150
2012,"MAUNABO MUNICIPIO, PR",0,Maunabo Municipio,PR,17.999786,-65.896403,NA
2016,"MAUNABO MUNICIPIO, PR",0,Maunabo Municipio,PR,17.999786,-65.896403,0
2020,"MAUNABO MUNICIPIO, PR",0,Maunabo Municipio,PR,17.999786,-65.896403,0
2022,"MAUNABO MUNICIPIO, PR",0,Maunabo Municipio,PR,17.999786,-65.896403,0
2012,"MAURY COUNTY, TN",655.5,Maury County,TN,35.615696,-87.077763,NA
2016,"MAURY COUNTY, TN",109,Maury County,TN,35.615696,-87.077763,-546.5
2020,"MAURY COUNTY, TN",191,Maury County,TN,35.615696,-87.077763,82
2022,"MAURY COUNTY, TN",0,Maury County,TN,35.615696,-87.077763,-191
2012,"MAVERICK COUNTY, TX",0,Maverick County,TX,28.729787,-100.316678,NA
2016,"MAVERICK COUNTY, TX",150,Maverick County,TX,28.729787,-100.316678,150
2020,"MAVERICK COUNTY, TX",0,Maverick County,TX,28.729787,-100.316678,-150
2022,"MAVERICK COUNTY, TX",0,Maverick County,TX,28.729787,-100.316678,0
2012,"MAYAGÜEZ MUNICIPIO, PR",0,Mayagüez Municipio,PR,18.08385,-67.886337,NA
2016,"MAYAGÜEZ MUNICIPIO, PR",0,Mayagüez Municipio,PR,18.08385,-67.886337,0
2020,"MAYAGÜEZ MUNICIPIO, PR",0,Mayagüez Municipio,PR,18.08385,-67.886337,0
2022,"MAYAGÜEZ MUNICIPIO, PR",0,Mayagüez Municipio,PR,18.08385,-67.886337,0
